,posterior_g1,posterior_g2,posterior_g3,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
213,-0.45683825,-0.8792352,0.35308796,0.5067263841629028,0.7801279425621033,14.607579,2.5835883617401123
214,-0.27070433,0.53868365,-0.6177033,0.95,0.6558456420898438,13.408602,1.021221399307251
215,-0.2109217,-0.15588634,0.39367703,0.95,0.5341209173202515,14.436791,0.2093750685453415
216,0.10534738,0.33513796,-0.16473496,0.95,0.4062676727771759,8.867381,0.11121582984924316
217,0.091653116,-0.85941213,-0.48212156,0.7344064116477966,0.7093718647956848,12.814567,2.902613401412964
218,0.017357748,-0.23800124,-0.82523185,0.8363656401634216,0.6912744641304016,13.977424,2.0539278984069824
219,-0.5192782,-0.7728171,-0.77906305,0.2714172303676605,0.8933862447738647,14.250846,2.4130003452301025
220,0.36494297,-0.61027956,-0.07053385,0.95,0.5144854187965393,15.070942,0.546825110912323
221,-0.8902953,-0.5338577,-0.9286189,0.20141175389289856,0.9954092502593994,14.581586,2.410010814666748
222,0.6443296,-0.69514173,-0.38175905,0.95,0.5065145492553711,14.738769,0.5398139953613281
223,0.6309347,-0.44652176,-0.033298578,0.95,0.4392724633216858,10.255655,1.2990978956222534
224,-0.96669155,0.20550874,0.23635224,0.46175211668014526,0.8170382976531982,14.4970455,2.898758888244629
225,0.029485662,-0.16356015,-0.76599574,0.8884267210960388,0.6540544629096985,14.444924,1.4049878120422363
226,0.92186886,1.971138,0.11089404,0.95,0.05610189214348793,7.1968694,0.3252233564853668
227,-1.4559056,0.28807458,0.41914973,0.3157888650894165,0.9127923250198364,14.859385,2.909945487976074
228,-0.40295365,1.1175861,0.19461133,0.95,0.4925232231616974,14.450041,0.28928542137145996
