,posterior_g1,posterior_g2,posterior_g3,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
93,2.2797017,0.16091037,-0.12608567,0.8288775682449341,0.41339543,3.694998,0.19502097368240356
94,1.9738076,0.18041225,-0.18686822,0.7861995100975037,0.5187962,10.01558,0.05
95,2.3326805,0.11061218,-0.13677886,0.7866997718811035,0.4937489,4.344542,0.15806737542152405
96,2.164194,0.11504436,-0.09207602,0.8333215713500977,0.3944923,5.9740005,0.05318652093410492
97,2.1360016,0.116664484,-0.1348827,0.8127824068069458,0.42521995,6.7492747,0.05348937585949898
98,2.3634393,0.04629931,-0.13692531,0.8156710863113403,0.5149771,7.147953,0.038223616778850555
99,2.3257093,0.18732674,-0.20751323,0.7479237914085388,0.6116217,5.035597,0.1281537264585495
100,2.215573,0.16171266,-0.17962426,0.8387269973754883,0.4238566,6.5477896,0.04515301063656807
101,2.0500045,0.19275336,-0.117847145,0.781974196434021,0.4183616,7.5533657,0.03361082077026367
102,2.2777874,0.14607958,-0.124354385,0.831669270992279,0.3910089,3.4776103,0.2561511993408203
103,2.191374,0.14707176,-0.07618709,0.7866990566253662,0.38449174,3.6998367,0.21956975758075714
104,2.2249,0.19437349,-0.11936649,0.8205374479293823,0.48649582,8.730422,0.05
105,2.066777,0.19070196,-0.058835503,0.8150959014892578,0.40567276,7.3848886,0.03555876016616821
106,2.1638317,0.18868074,-0.13801919,0.7669110298156738,0.43543336,6.207699,0.047235798090696335
107,2.2329297,0.10737254,-0.08565126,0.7420588135719299,0.49301103,5.8166623,0.07298705726861954
108,2.1708112,0.15066504,-0.23149121,0.85,0.41993138,5.62284,0.10911452025175095
109,2.3677113,0.12400706,-0.17197898,0.8087626695632935,0.4627737,3.0465,0.3221927285194397
110,2.1421518,0.16336961,-0.12925974,0.7579581141471863,0.40858477,5.7833753,0.0829014852643013
111,2.4321628,0.101783186,-0.036729343,0.8494963645935059,0.57889754,5.9033866,0.08964356780052185
112,2.3619633,0.119328074,-0.2747,0.7616098523139954,0.5938983,4.921637,0.11853298544883728
113,2.2755616,0.13841633,-0.12876774,0.8374900221824646,0.44035703,4.021623,0.1856774240732193
114,2.1011147,0.08471829,-0.16722533,0.8073562979698181,0.5197922,9.780124,0.05
115,2.194588,0.17475827,-0.2013791,0.7915472984313965,0.5088107,8.22128,0.0017293134005740285
116,2.2059002,0.107927494,-0.13088837,0.7938148379325867,0.44714376,5.6768827,0.10295180976390839
117,2.1833065,0.16376379,-0.10385797,0.8083494305610657,0.51048476,6.402852,0.07333562523126602
118,2.1673954,0.15331262,-0.18569922,0.8107188940048218,0.37876272,4.1748095,0.12888409197330475
119,2.3322206,0.09588823,-0.09634786,0.8165891766548157,0.50780874,6.866024,0.03230395168066025
120,2.14554,0.12979051,-0.1286148,0.7419078350067139,0.49672443,8.46766,0.0005652304971590638
121,2.4473214,0.059917793,-0.14389312,0.8367828726768494,0.44294932,3.9768548,0.19287028908729553
122,2.2780697,0.12881339,-0.19138724,0.8257779479026794,0.4314085,4.1385655,0.1748780757188797
